Latitude,Longitude,Name,Description,Icon,ep_Circle,PolygonFillType,,,,,,,,,,,
42.73548,-71.48050,ARTCC BOSTON,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.09250,-71.48330,TPP BELLINGHAM COGENERATION FACILITY BELLINGHAM MA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.81207,-71.48687,BAE SYSTEMS ELECTRONIC SYSTEMS MERRIMACK NH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.34770,-71.49031,RAYTHEON MARLBOROUGH MA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.61911,-71.49111,HAYSTACK RADAR SPACETRACK,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.92075,-71.49142,NORTH CENTRAL STATE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.61568,-71.49924,RHODE ISLAND ARNG CAMP FOGARTY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
43.20272,-71.50228,CONCORD MUNICIPAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
43.20878,-71.50309,NEW HAMPSHIRE ARNG AASF CONCORD,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.96118,-71.50812,OPTICS1 BEDFORD NH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.12936,-71.51150,TPP MILFORD POWER LP MILFORD MA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
43.21052,-71.51275,NEW HAMPSHIRE NG JFHQ CONCORD NH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.78241,-71.51409,BOIRE FIELD,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.08067,-71.51424,NG COMPRESSOR STATION TENN 266A MENDON MA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.24633,-71.51476,NG COMPRESSOR STATION TENN 267 HOPKINTON MA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.05988,-71.51581,TPP ANP BLACKSTONE ENERGY PROJECT BLACKSTONE MA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.80209,-71.51807,TPP RHODE ISLAND STATE ENERGY CENTER JOHNSTON RI,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
43.20690,-71.53798,NEW HAMPSHIRE STATE CAPITOL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
43.20625,-71.53998,CONCORD CITY HALL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.79479,-71.54398,L3HARRIS NASHUA NH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.97084,-71.57412,NORTH SMITHFIELD ANGS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.54894,-71.58449,MASSACHUSETTS ARNG AYER ARMORY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.54784,-71.59149,PARX HILL YARD MA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.37334,-71.59923,ENTWISTLE HUDSON MA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.40333,-71.60472,CABLE LANDING STATION GREEN HILL RI,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.40344,-71.60480,GEP GREEN HILL RI,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.53684,-71.62768,DEVENS RESERVE FORCES TRAINING AREA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.94739,-71.62806,NOAA SATCOM GROUND STATION (DMSP-NEW HAMPSHIRE) NEW BOSTON NH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.94610,-71.62887,AFSCN TRACKING STATION (BOSS) NEW BOSTON NH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.93717,-71.64125,NEW BOSTON SFS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.01050,-71.66694,NG COMPRESSOR STATION TENN 265E BURRILLVILLE RI,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.01017,-71.66846,TPP OCEAN STATE POWER HARRISVILLE RI,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.01040,-71.67034,TPP OCEAN STATE POWER II HARRISVILLE RI,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.96781,-71.75591,NG COMPRESSOR STATION ALGN BURRILLVILLE RI,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.56511,-71.76262,PARX FITCHBURG YARD,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.26238,-71.78799,CSX TOFC/COFC WORCESTER MA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.26233,-71.78831,CSXT WORCESTER YARD MA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.26827,-71.79988,4ESS SWITCH (WRCSMA02),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.26253,-71.80179,WORCESTER CITY HALL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.27406,-71.80709,WORCESTER POLYTECHNIC UNIVERSITY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.25204,-71.82454,CLARK UNIVERSITY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.33610,-71.87511,HEPP (S C MOORE),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.26714,-71.87561,WORCESTER REGIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.87319,-71.89543,TPP LAKE ROAD GENERATING PLANT DAYVILLE CT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.32505,-72.00097,HEPP (COMERFORD),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.12208,-72.00211,NG COMPRESSOR STATION TENN 264 CHARLTON CITY MA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.11229,-72.01511,TPP MILLENNIUM POWER CHARLTON MA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.33006,-72.04514,GROTON NEW LONDON,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.36070,-72.06765,APPLIED PHYSICAL SCIENCES GROTON CT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.34553,-72.08102,GENERAL DYNAMICS (ELECTRIC BOAT) GROTON CT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.39947,-72.08631,NAVSUBASE NEW LONDON,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.81760,-72.15905,NG COMPRESSOR STATION ALGN CHAPLIN CT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.31184,-72.16551,ISFSI NPP MILLSTONE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.31144,-72.16767,NPP MILLSTONE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.33140,-72.18794,CONNECTICUT ARNG CAMP NIANTIC,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.88818,-72.22864,NORTHEAST KINGDOM INTERNATIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.80774,-72.25398,UNIVERSITY OF CONNECTICUT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.89839,-72.27078,DILLANT-HOPKINS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.36325,-72.27334,CONNECTICUT ARNG STONES RANCH MILITARY RESERVATION,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
43.70444,-72.28869,DARTMOUTH COLLEGE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
43.62611,-72.30419,LEBANON MUNICIPAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
43.37407,-72.33856,RED RIVER TECHNOLOGY CLAREMONT NH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.28384,-72.34311,SWIFT RIVER DAM (QUABBIN WINSOR),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
43.08587,-72.45134,VERMONT ARNG WESTMINSTER TS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.61294,-72.45765,HEPP (NORTHFIELD MOUNTAIN),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.48142,-72.48598,ISFSI HADDAM NECK,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.19780,-72.51060,TPP STONY BROOK LUDLOW MA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.77979,-72.51370,ISFSI VERMONT YANKEE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
43.34372,-72.51728,HARTNESS STATE (SPRINGFIELD),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.15763,-72.52250,TPP MASSPOWER INDIAN ORCHARD MA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.39025,-72.52871,UNIVERSITY OF MASSACHUSETTS-AMHERST,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.19402,-72.53478,WESTOVER ARB - METROPOLITAN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.19910,-72.53650,WESTOVER ARB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.19347,-72.54039,439TH AW (C-5M),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.19021,-72.54554,POL STORAGE WESTOVER ARB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.20349,-72.56210,EDWARD F KNAPP STATE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.56967,-72.56578,PARX EAST DEERFIELD YARD MA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.26243,-72.58051,VERMONT STATE CAPITOL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.10141,-72.58982,SPRINGFIELD CITY HALL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.10448,-72.59036,4ESS SWITCH (SPFDMABR),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.09555,-72.59583,TPP ESSENTIAL POWER MASSACHUSETTS LLC WEST SPRINGFIELD MA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.55323,-72.59687,TPP KLEEN ENERGY SYSTEMS PROJECT MIDDLETOWN CT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.09737,-72.61265,CSX TOFC/COFC WEST SPRINGFIELD MA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.13937,-72.62463,L3HARRIS SPRINGFIELD MA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.84367,-72.63178,FRANCIS S GABRESKI,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.75036,-72.63180,RAYTHEON EAST HARTFORD CT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.03463,-72.63264,NG COMPRESSOR STATION TENN 261 AGAWAM MA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.83295,-72.63864,POL STORAGE FRANCIS S GABRESKI ANGB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.83699,-72.64341,FRANCIS S GABRESKI ANGB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.83699,-72.64341,"106TH RW (HC-130, HH-60G)",MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.30958,-72.64672,L3HARRIS NORTHAMPTON MA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.04820,-72.64800,TPP BERKSHIRE POWER AGAWAM MA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.94209,-72.66588,CONNECTICUT ARNG CAMP HARTELL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.63230,-72.67339,NG COMPRESSOR STATION ALGN CROMWELL CT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.76263,-72.67392,HARTFORD CITY HALL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.94479,-72.67468,CONNECTICUT ARNG AASF WINDSOR LOCKS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.76406,-72.68218,CONNECTICUT STATE CAPITOL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.93914,-72.68336,BRADLEY INTERNATIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.91937,-72.68563,HAMILTON SUNDSTRAND WINDSOR LOCKS CT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.76494,-72.68582,CONNECTICUT NG JFHQ HARTFORD CT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.76483,-72.68583,CONNECTICUT STATE EOC,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.87863,-72.68738,JSS LRRS J-52 ARSR-4 RIVERHEAD NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.94059,-72.69604,BRADLEY INTERNATIONAL CARGO AREA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.93502,-72.70005,103RD AW (C-130J),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.93499,-72.70125,BRADLEY ANGB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.93219,-72.70449,POL STORAGE BRADLEY ANGB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.86085,-72.70527,KAMAN AEROSPACE BLOOMFIELD CT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.58353,-72.71175,KAMAN AEROSPACE MIDDLETOWN CT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.15794,-72.71586,WESTFIELD-BARNES REGIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.16770,-72.71726,104TH FW (F-15C/D),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.16937,-72.71800,BARNES ANGB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.16964,-72.72032,POL STORAGE BARNES ANGB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.16558,-72.72042,MASSACHUSETTS ARNG AASF2 BARNES ANGB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.06551,-72.72048,NG COMPRESSOR STATION TENN 260A SOUTHWICK MA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.73927,-72.72550,COLT'S MANUFACTURING WEST HARTFORD CT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.33181,-72.75411,VERMONT STATE EOC,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.86575,-72.80616,ENSIGN-BICKFORD AEROSPACE & DEFENSE SIMSBURY CT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.44861,-72.83518,TPP WALLINGFORD ENERGY WALLINGFORD CT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.95731,-72.86634,TPP SHOREHAM ENERGY LLC SHOREHAM NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.77291,-72.86828,CABLE LANDING STATION SHIRLEY NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.87028,-72.87721,DOE BROOKHAVEN NATIONAL LABORATORY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.95693,-72.87741,TPP WADING RIVER SHOREHAM NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.84512,-72.88228,CABLE LANDING STATION YAPHANK NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.84365,-72.88335,CABLE LANDING STATION YAPHANK NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.84142,-72.88432,CABLE LANDING STATION BROOKHAVEN NY (APOLLO),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.26375,-72.88680,TWEED - NEW HAVEN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.47173,-72.89654,VERMONT ARNG ETHAN ALLEN RANGE TS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.28395,-72.90432,TPP NEW HAVEN HARBOR NEW HAVEN CT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.30921,-72.92170,4ESS SWITCH (NWHNCT02),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.31632,-72.92234,YALE UNIVERSITY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.30745,-72.92400,NEW HAVEN CITY HALL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.72706,-72.92718,ISFSI YANKEE ROWE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.29391,-72.92793,AMTK NEW HAVEN YARD CT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.81428,-72.94009,TPP CAITHNESS LONG ISLAND ENERGY CENTER YAPHANK NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.79091,-72.94707,CABLE LANDING STATION BELLPORT NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
43.52973,-72.94963,RUTLAND - SOUTHERN VERMONT REGIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.68703,-72.96173,HEPP (BEAR SWAMP),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.47473,-72.96785,JSS LRRS QHA CARSR CUMMINGTON MA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.26791,-72.99287,ORANGE ANGS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.55407,-73.04371,WATERBURY CITY HALL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.81580,-73.06400,TPP RICHARD M FLYNN HOLTSVILLE NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.78160,-73.06548,JSS LRRS J-80 CARSR SAINT ALBANS VT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.81698,-73.06626,TPP HOLTSVILLE HOLTSVILLE NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.94962,-73.07818,TPP PORT JEFFERSON PORT JEFFERSON NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.47258,-73.09043,GENERAL DYNAMICS OTS WILLISTON VT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.25129,-73.09670,SIKORSKY STRATFORD CT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.78403,-73.09699,ARTCC NEW YORK,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.23648,-73.09824,NG COMPRESSOR STATION IROQ MILFORD CT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.22436,-73.09973,TPP MILFORD POWER PROJECT MILFORD CT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.79614,-73.10067,LONG ISLAND MACARTHUR,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.78924,-73.10535,NEW YORK ARNG AASF1 RONKONKOMA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.48549,-73.12076,NG COMPRESSOR STATION ALGN OXFORD CT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.91464,-73.12174,STONY BROOK UNIVERSITY-SUNY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.47828,-73.13518,WATERBURY OXFORD,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.47536,-73.14669,POL STORAGE BURLINGTON ANGB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.47443,-73.14790,BURLINGTON ANGB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.47312,-73.14801,158TH FW (F-35A),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.47196,-73.15328,BURLINGTON INTERNATIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.50989,-73.16356,VERMONT ARNG CAMP ETHAN ALLEN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.50023,-73.16434,VERMONT NG JFHQ COLCHESTER VT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.49963,-73.16462,VERMONT ARNG CAMP JOHNSON TS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.48258,-73.16588,VERMONT ARNG AASF SOUTH BURLINGTON,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.18461,-73.16857,ROTAIR AEROSPACE BRIDGEPORT CT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.17143,-73.18361,TPP BRIDGEPORT STATION BRIDGEPORT CT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.16920,-73.18440,TPP BRIDGEPORT ENERGY PROJECT BRIDGEPORT CT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.18042,-73.19299,BRIDGEPORT CITY HALL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.47510,-73.19474,UNIVERSITY OF VERMONT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.45906,-73.21273,GENERAL DYNAMICS MISSION SYSTEMS PITTSFIELD MA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.45663,-73.21756,TPP PITTSFIELD GENERATING LP PITTSFIELD MA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.78722,-73.22172,4ESS SWITCH (BRWDNYBW),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.16405,-73.26371,SIMMONDS PRECISION PRODUCTS VERGENNES VT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.42762,-73.29084,PITTSFIELD MUNICIPAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.78651,-73.29271,TPP EDGEWOOD ENERGY LLC BRENTWOOD NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.91954,-73.33368,CABLE LANDING STATION NORTHPORT NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.92324,-73.34214,TPP NORTHPORT NORTHPORT NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.86346,-73.37315,BAE SYSTEMS ELECTRONIC SYSTEMS GREENLAWN NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.43353,-73.37345,NG COMPRESSOR STATION IROQ BROOKFIELD CT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.70898,-73.39868,L3HARRIS NORTH AMITYVILLE NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
43.52822,-73.40914,CPR WHITEHALL YARD NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.72878,-73.41342,REPUBLIC,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.73173,-73.42222,TELEPHONICS FARMINGDALE NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.71308,-73.45568,TPP SARANAC FACILITY PLATTSBURGH NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.65094,-73.46814,PLATTSBURGH INTERNATIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.37002,-73.47077,GOODRICH DANBURY CT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.37926,-73.47210,SCHAEFFLER AEROSPACE DANBURY CT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.75838,-73.49520,NORTHROP GRUMMAN BETHPAGE NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.74658,-73.49869,TPP BETHPAGE POWER PLANT HICKSVILLE NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.05140,-73.54293,STAMFORD CITY HALL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.38423,-73.54480,NG COMPRESSOR STATION ALGN SOUTHEAST NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.48274,-73.56305,NG COMPRESSOR STATION TENN 254 NASSAU NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.64422,-73.56862,TPP EQUUS FREEPORT POWER VILLAGE OF FREEPORT NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.68717,-73.58681,NG COMPRESSOR STATION IROQ DOVER NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.72230,-73.60459,LOCKHEED MARTIN UNIONDALE NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.74044,-73.60473,4ESS SWITCH (GRCYNYGC),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
43.34122,-73.61031,FLOYD BENNETT MEMORIAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.61417,-73.64726,CABLE LANDING STATION ISLAND PARK NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.82596,-73.64748,TPP GLENWOOD LANDING GLENWOOD LANDING NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.61683,-73.64780,TPP E F BARRETT ISLAND PARK NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
43.26361,-73.67654,HUDSON RIVER I-87 NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.72976,-73.67889,RENSSALAER POLYTECHNIC UNIVERSITY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.75152,-73.68540,HUDSON RIVER LOCK (FEDERAL),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.71949,-73.70730,WATERVLIET ARSENAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.06695,-73.70757,WESTCHESTER COUNTY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.29131,-73.71033,COLUMBIA COUNTY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.91461,-73.71109,NS COFC ALBANY MECHANICVILLE NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.91506,-73.71326,CPR MECHANICVILLE YARD NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.66498,-73.72923,HUDSON RIVER I-90 NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.62506,-73.74826,TPP EMPIRE GENERATING CO LLC RENSSELAER NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.65117,-73.75681,4ESS SWITCH (ALBYNYSS),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.65255,-73.75734,NEW YORK STATE CAPITOL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.59372,-73.76343,TPP BETHLEHEM ENERGY CENTER GLENMONT NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.03489,-73.76697,4ESS SWITCH (WHPLNY05),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.03254,-73.77064,4ESS SWITCH (WHPLNYWP),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.65713,-73.77729,JOHN F KENNEDY INTERNATIONAL CARGO AREA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.63993,-73.77869,JOHN F KENNEDY INTERNATIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.64717,-73.78521,TPP KENNEDY INTERNATIONAL AIRPORT COGEN JAMAICA NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.74260,-73.79656,NEW YORK NG JFHQ LATHAM NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.74296,-73.80072,NEW YORK ARNG AASF3 LATHAM,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.74911,-73.80197,ALBANY INTERNATIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
43.24921,-73.80954,TPP INDECK CORINTH ENERGY CENTER CORINTH NY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
